Time[y] reactor-In[t] Reactor-Out[t] Inv[t] 92234[t] 92235[t] 92236[t] 92238[t] 94238[t] 94239[t] 94240[t] 94241[t] 94242[t] 95241[t] 95242[t] 95243[t] 96242[t] 96243[t] 96244[t] 96245[t] 93237[t] 
14.6667 410 328 328 0.000783599 1.56668 1.2412 270.062 0.069357 1.64813 0.753556 0.487439 0.253563 0.0122222 0.000247772 0.0583533 0.00639745 0.000166811 0.0239041 0.0015299 0.158202 
14.75 410 328 328 0.000783599 1.56668 1.2412 270.062 0.069357 1.64813 0.753556 0.487439 0.253563 0.0122222 0.000247772 0.0583533 0.00639745 0.000166811 0.0239041 0.0015299 0.158202 
14.8333 410 328 328 0.000783599 1.56668 1.2412 270.062 0.069357 1.64813 0.753556 0.487439 0.253563 0.0122222 0.000247772 0.0583533 0.00639745 0.000166811 0.0239041 0.0015299 0.158202 
14.9167 410 328 328 0.000783599 1.56668 1.2412 270.062 0.069357 1.64813 0.753556 0.487439 0.253563 0.0122222 0.000247772 0.0583533 0.00639745 0.000166811 0.0239041 0.0015299 0.158202 
15 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
15.0833 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
15.1667 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
15.25 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
15.3333 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
15.4167 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
15.5 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
15.5833 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
15.6667 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
15.75 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
15.8333 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
15.9167 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
16 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
16.0833 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
16.1667 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
16.25 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
16.3333 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
16.4167 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
16.5 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
16.5833 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
16.6667 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
16.75 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
16.8333 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
16.9167 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
17 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
17.0833 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
17.1667 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
17.25 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
17.3333 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
17.4167 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
17.5 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
17.5833 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
17.6667 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
17.75 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
17.8333 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
17.9167 492 410 410 0.000979499 1.95835 1.5515 337.578 0.0866963 2.06016 0.941945 0.609299 0.316954 0.0152777 0.000309714 0.0729417 0.00799681 0.000208514 0.0298802 0.00191238 0.197752 
18 574 492 492 0.0011754 2.35002 1.8618 405.093 0.104036 2.4722 1.13033 0.731159 0.380345 0.0183333 0.000371657 0.08753 0.00959617 0.000250216 0.0358562 0.00229485 0.237303 
18.0833 574 492 492 0.0011754 2.35002 1.8618 405.093 0.104036 2.4722 1.13033 0.731159 0.380345 0.0183333 0.000371657 0.08753 0.00959617 0.000250216 0.0358562 0.00229485 0.237303 
18.1667 574 492 492 0.0011754 2.35002 1.8618 405.093 0.104036 2.4722 1.13033 0.731159 0.380345 0.0183333 0.000371657 0.08753 0.00959617 0.000250216 0.0358562 0.00229485 0.237303 
18.25 574 492 492 0.0011754 2.35002 1.8618 405.093 0.104036 2.4722 1.13033 0.731159 0.380345 0.0183333 0.000371657 0.08753 0.00959617 0.000250216 0.0358562 0.00229485 0.237303 
18.3333 574 492 492 0.0011754 2.35002 1.8618 405.093 0.104036 2.4722 1.13033 0.731159 0.380345 0.0183333 0.000371657 0.08753 0.00959617 0.000250216 0.0358562 0.00229485 0.237303 
18.4167 574 492 492 0.0011754 2.35002 1.8618 405.093 0.104036 2.4722 1.13033 0.731159 0.380345 0.0183333 0.000371657 0.08753 0.00959617 0.000250216 0.0358562 0.00229485 0.237303 
18.5 574 492 492 0.0011754 2.35002 1.8618 405.093 0.104036 2.4722 1.13033 0.731159 0.380345 0.0183333 0.000371657 0.08753 0.00959617 0.000250216 0.0358562 0.00229485 0.237303 
18.5833 574 492 492 0.0011754 2.35002 1.8618 405.093 0.104036 2.4722 1.13033 0.731159 0.380345 0.0183333 0.000371657 0.08753 0.00959617 0.000250216 0.0358562 0.00229485 0.237303 
18.6667 574 492 492 0.0011754 2.35002 1.8618 405.093 0.104036 2.4722 1.13033 0.731159 0.380345 0.0183333 0.000371657 0.08753 0.00959617 0.000250216 0.0358562 0.00229485 0.237303 
18.75 574 492 492 0.0011754 2.35002 1.8618 405.093 0.104036 2.4722 1.13033 0.731159 0.380345 0.0183333 0.000371657 0.08753 0.00959617 0.000250216 0.0358562 0.00229485 0.237303 
